,mean_phi,std
0,0.2809814281960986,0.047282676638440685
1,0.22468391438993515,0.0949445365305104
2,0.17254500567853642,0.08307565428455414
3,0.17508849440269114,0.07917342577334854
4,0.17399710191005852,0.08819325687052804
5,0.1946888825821298,0.09991675124165876
6,0.1839231602018382,0.0988276808498822
7,0.17863052825630213,0.11472478376837102
8,0.19492927615853217,0.09909920805315037
9,0.21500964895147887,0.09862506146731338
10,0.20261254764594394,0.10328733227202277
11,0.18142757551383815,0.10801124733313058
12,0.18260520404094313,0.128118146495909
13,0.17873902069425138,0.09409582175822737
14,0.17962610635223214,0.10003225904279328
15,0.19248231302313074,0.09495821581185085
16,0.21176212845051556,0.08741398442088527
17,0.17153412450499433,0.08370889035329517
18,0.1796167369041322,0.11431286708349571
19,0.14677458865895754,0.12177860861110981
20,0.17599000586205216,0.1187539008618391
21,0.19052333559708862,0.1044508785239434
22,0.17721145170492641,0.12798684951514308
23,0.21351857344859604,0.09830338570049421
24,0.1727537410760504,0.09594389557004658
25,0.176650867000106,0.09898198425642799
26,0.19398864129722063,0.07924245223467373
27,0.17855177208597098,0.07772490144691942
28,0.18694930689243425,0.07814850584015377
29,0.185995169059274,0.07521039570985706
30,0.16796315713084173,0.04270159771604556
31,0.1770382479580403,0.07773667593152346
32,0.20702635162423486,0.06685800005277089
33,0.21618165016333749,0.06295355798545635
34,0.21307484831692233,0.06254338173211006
35,0.20683436444090408,0.05571412114956946
36,0.20994482703785855,0.05439429112019492
37,0.19821753680507576,0.05056482984989051
38,0.20822244661528794,0.05987578688892913
39,0.18744100211106302,0.06351678995014874
40,0.19258593966093293,0.09386139464010898
41,0.1506214147362982,0.0947097688949209
42,0.17044431536236365,0.04505626948625925
43,0.20093381481755207,0.08215829710768033
44,0.20849680336977078,0.08458313836383782
45,0.20047670636896853,0.06798519719787822
46,0.1504609113699993,0.07933467270277236
47,0.19082361207230575,0.07760774310142997
48,0.18376399831505102,0.08382985595004472
49,0.17483117754305538,0.07940539067673985
50,0.17715297376895903,0.07114670702581614
51,0.21049305637997723,0.0850218075730705
52,0.2120424223545748,0.06655001117137942
53,0.1975506685669189,0.07798127365565623
54,0.21260806147316985,0.0998856003313462
55,0.1913697341678687,0.07547037094943497
56,0.18501645410829193,0.07483855003254099
57,0.20112640293802095,0.10686221498368634
58,0.19529569692319407,0.09009854788936653
59,0.20743455938474464,0.09423454426120215
60,0.23064787775824627,0.11883259933248465
61,0.23648319859979489,0.10882088084836102
62,0.25027501685129405,0.12305422690173957
63,0.2709844147472174,0.06725798952722797
64,0.2368671685062743,0.06011203971468718
65,0.20354851978996336,0.07899633957763132
66,0.21599080243997498,0.06977513076718381
67,0.19600035103081642,0.07317357961587023
68,0.17742744861044715,0.07733842539751205
69,0.15509022629424693,0.07847731663573539
70,0.14681477061824014,0.10590526685096605
71,0.1472667810419203,0.084691270615704
72,0.15487560479324142,0.12200868720869629
73,0.15644933271853242,0.09531732964057589
74,0.18904287097839598,0.13226882962664072
75,0.19656009087962295,0.11331248080494284
76,0.19403643257119868,0.10391821416079142
77,0.20943818159155075,0.09094395119527827
78,0.21031354981375552,0.0999159674774644
79,0.17792491516626538,0.10072485725659151
80,0.17741011518920874,0.10837401118927444
81,0.18753457093511428,0.10169301781149184
82,0.20848268078017607,0.11850514569077895
83,0.21460589199256314,0.11213817808657109
84,0.206753267077635,0.12034157029688351
85,0.19693144982052044,0.09704832572127046
86,0.19622724581950957,0.10624766846775649
87,0.2070097614156472,0.09510049062852621
88,0.20672535031063827,0.08366746760597678
89,0.21488974467497918,0.10468810935729737
90,0.19332669035291905,0.08540465416246265
91,0.1982102751025722,0.10706230107347905
92,0.21626256627992424,0.09817397405615268
93,0.21544984774655704,0.11372709500614211
94,0.20545269112194348,0.12714275687204124
95,0.180324485735666,0.14228644199951915
96,0.19297432565954914,0.13972165872337705
97,0.2055546390807022,0.1302942171488649
98,0.21718179817926053,0.1367784162913919
99,0.210437250041063,0.14514294900769742
100,0.17386288073924153,0.12261130134118581
101,0.16318667488011623,0.1147069236698966
102,0.17119207540405867,0.10131208644073722
103,0.16740526986351842,0.08419533760961705
104,0.17218555917266207,0.09970040710534561
105,0.19225369842354295,0.10782181689994734
106,0.19625203344650388,0.09585340171326164
107,0.19667093943720865,0.07641685034702086
108,0.24001309067454862,0.09641918505732444
109,0.22707751263640633,0.09084056039043763
110,0.23614856122249103,0.08316286917516837
111,0.28352315257544686,0.0985150523956744
112,0.26421849579472234,0.10928408790298089
113,0.22564927582617145,0.07781625142921081
114,0.24296579691255432,0.08916399737630049
115,0.22477507750270256,0.09940933017170135
116,0.21776621123420087,0.1026728687282753
117,0.22591010244609827,0.10378554624093493
118,0.2583657891854584,0.12633225403807127
119,0.24184452204702808,0.13535782967607854
120,0.18726364351284042,0.16478168228399218
121,0.2052943019389079,0.17441061882979914
122,0.21199471965338273,0.14226364288489438
123,0.20006237682791023,0.13565170822750675
124,0.18606505923526856,0.10868300597388944
125,0.2189877977695666,0.09416666794541305
126,0.21010665298948844,0.09742458587331658
127,0.21092839899450513,0.0838020994163943
128,0.2024471723150525,0.0878977421358945
129,0.2127436268857923,0.10040412959485326
130,0.19414531600661591,0.09109113593211672
131,0.20287622410473527,0.05749365837978009
132,0.19291664437714123,0.056301300180838135
133,0.17402093240611471,0.07166398112687442
134,0.17131940997321987,0.07849599527019256
135,0.15893213038355214,0.08324741683338988
136,0.1646414997601567,0.11818956188316067
137,0.17330302537205766,0.07886430798708993
138,0.18811651077577174,0.07786793564436433
139,0.18715440577199022,0.07652444317622598
140,0.15833798523282996,0.09447782461443596
141,0.16033274438723805,0.08839753916171383
142,0.11529373867914874,0.08783917548770928
143,0.1254439546777228,0.06950016235371925
144,0.13654805027562794,0.08588552438527089
145,0.15477367524725466,0.08395971280381478
146,0.1698164621276558,0.07970740702076684
147,0.1532146794687294,0.08242262704063107
148,0.1880304609726762,0.09029397870512627
149,0.18197608029171813,0.0828307087200812
150,0.17256387123198602,0.08035974733252164
151,0.17497768939261332,0.10211878682355739
152,0.16079814099946604,0.07003810073428535
153,0.20102673810899985,0.09461337770520212
154,0.20491907682694083,0.08319568247235393
155,0.19661400328108872,0.06842675663532809
156,0.1873734094606339,0.08295360264849853
157,0.1775047720628377,0.0949586179206684
158,0.19156444093932018,0.06868937729251057
159,0.24125818115835945,0.0688318768256809
160,0.23838197210534764,0.0610293478292715
161,0.25734622448133976,0.08569099277821558
162,0.22768771959650738,0.08661546682922527
163,0.21235727248679068,0.10011243519949514
164,0.21711015176315612,0.06768253214594201
165,0.22055272707354381,0.054307878302597326
166,0.2205178748866936,0.0612638963295417
167,0.20566499614628536,0.07301352490276153
168,0.1722075286260402,0.08090771196918156
169,0.16043424059757927,0.0699810700646757
170,0.17600075981589777,0.05774894239002475
171,0.17270715607495982,0.05795418897084713
172,0.16391789589209635,0.07476281677092654
173,0.17502317414690924,0.05603947989716255
174,0.17047667015657172,0.039879377961653945
175,0.1921758180924901,0.04713750650247247
176,0.19338148506251057,0.0646804195530999
177,0.17720285959836715,0.07180409066384956
178,0.17692365326767936,0.07382791046909504
179,0.17741016845871233,0.09371584351811371
180,0.17801219916703767,0.10359638459905111
181,0.20520944550920467,0.10110903478724985
182,0.20086214533182684,0.08819025751648815
183,0.20705505715429204,0.088233420822188
184,0.2102219223823202,0.08893095138178048
185,0.2090015856411492,0.07455177536288347
186,0.18349022892197445,0.08052265948945898
187,0.18602179688493814,0.06621975067431397
188,0.21785165602529855,0.07653035646423556
189,0.20542674872371194,0.07951380228268407
190,0.19010390544797687,0.08932677625329476
191,0.2015614771754767,0.08514746236166482
192,0.22064183431342504,0.09995565245798578
193,0.22822158660325456,0.10103072026891334
194,0.17929969582228922,0.07922950872936427
195,0.15869634463130616,0.09688986423182591
196,0.2100846814136891,0.09659859776413417
197,0.19008703740606508,0.09187405130937944
198,0.18703800706713417,0.10463089442543456
199,0.2108939714438292,0.12088594762865998
200,0.22134346522098972,0.1298059499864426
201,0.21503184322290858,0.10754390678649572
202,0.26137313783593974,0.10550913768739772
203,0.2250484436769932,0.10641166312508518
204,0.2109224505794133,0.07924106895487727
205,0.21407583030466432,0.08071105148985666
206,0.20603573333973815,0.08818826497095064
207,0.20634002822869105,0.09223187930892575
208,0.2161272672794507,0.08031152866873456
209,0.1919932647069011,0.10034240877652861
210,0.19904615322967253,0.0882651348336729
211,0.18205470514232297,0.05813377179525214
212,0.18833107960715317,0.07952604622439871
213,0.21010273752897524,0.07898591467187963
214,0.2006966248632132,0.09961439891750146
215,0.2034418085955673,0.09979837390036618
216,0.18928180525148208,0.09733005572275348
217,0.17385636793151854,0.07889622145063206
218,0.18241547185532136,0.10175775389443355
219,0.17360580919727114,0.12364012539266371
220,0.1545561854921299,0.1254997237059126
221,0.18385352438259603,0.09713716933993467
