,phi
0,0.05551831242383862
1,0.05552408401049678
2,0.06314783312748863
3,0.07182421381800597
4,0.05638301670555698
5,0.05736930579790051
6,0.07950953062807031
7,0.08770558761416988
8,0.07997573894419586
9,0.06358472623951386
10,0.06268809979192883
11,0.05653071517692559
12,0.0476396905322663
13,0.05678878755178567
14,0.08250377810050016
15,0.06242731789131168
16,0.06251953008181337
17,0.06485149721482954
18,0.03477663287588455
19,0.02602251420472768
20,0.029057950377680036
21,0.02817966528246711
22,0.05055543704245167
23,0.03626092744559374
24,0.04498894476216202
25,0.05619252973352623
26,0.07566818898161476
27,0.09660639782366617
28,0.052317351228276576
29,0.03460794010421979
30,0.04330160587516171
31,0.018082041578519694
32,0.008994869130565712
33,0.04761350303459329
34,0.007688336968698388
35,0.03637397178470326
36,0.0664994267265308
37,0.0708888968193476
38,0.03816168691015841
39,0.025642463222285042
40,0.04996835961576357
41,0.03472967258870385
42,0.07386720782115405
43,0.05501937167869882
44,0.0806557258974645
45,0.08694874895201322
46,0.07186703199821831
47,0.07678264667746632
48,0.06266319213436762
49,0.06104843205352881
50,0.09033796246665067
51,0.1107167059980921
52,0.13403554340528542
53,0.08805186037302708
54,0.08912793010443797
55,0.09297824800507168
56,0.09780779850403853
57,0.07330993590168608
58,0.10311013916893673
59,0.10017131861827354
60,0.07973832666037191
61,0.08485232162419581
62,0.07884193402973057
63,0.0704941993408739
64,0.10453385053796714
65,0.12991475359287108
66,0.1019066095237629
67,0.06082005008714569
68,0.08664262104218451
69,0.11785408184968496
70,0.09294691653464143
71,0.15202374540184985
72,0.12616391140970865
73,0.12745128506003747
74,0.07960610933189471
75,0.05549234136971386
76,0.0930393111457925
77,0.09501115096118407
78,0.06685506229760894
79,0.08322781072531028
80,0.08901353715552748
81,0.08050963953239064
82,0.048459329674662044
83,0.046020188238433915
84,0.09177802871557177
85,0.0766582929819838
86,0.07836057877997356
87,0.07759216798884201
88,0.09714915354756685
89,0.09371301594032214
90,0.08304812855730057
91,0.08313425933559648
92,0.09230367381689135
93,0.10592724678018535
94,0.11925747575693975
95,0.09307057746599079
96,0.13973531134337544
97,0.11270449748582809
98,0.1259920190377644
99,0.12353593202620929
100,0.13561240487231463
101,0.13918478319680458
102,0.13312081395611844
103,0.12831916215805134
104,0.1219611973523071
105,0.13280585087474836
106,0.14982571845899997
107,0.14445029154002256
108,0.13796659692111923
109,0.13855554488335534
110,0.12804158452764047
111,0.13398663874562713
112,0.12811972861139237
113,0.10097932482481102
114,0.1356107558475551
115,0.1771693038736537
116,0.16693320369461875
117,0.1935433019666225
118,0.13018640472384982
119,0.1359590547786257
120,0.08244576326674258
121,0.09606282772186607
122,0.08482931345784123
123,0.07428048542188491
124,0.09121832017742929
125,0.0766285982301582
126,0.10517738860343519
127,0.09810259244518445
128,0.09202287197389117
129,0.12580014147022733
130,0.13330966485723716
131,0.1375663515384503
132,0.12713585152541362
133,0.14615242966415318
134,0.18527901459039767
135,0.18974246711492845
136,0.1386741762167991
137,0.10831976526265606
138,0.11173169593927855
139,0.11941349318903531
140,0.12345930159951268
141,0.1362892289151712
142,0.14402555690905974
143,0.11788617630172027
144,0.12675487758135182
145,0.07995322904376723
146,0.09410147998938224
147,0.0998339227118663
148,0.05784125914529736
149,0.07386943740686924
150,0.08780573293124712
151,0.0918105908014942
152,0.08547385628466414
153,0.08536091039479399
154,0.10944381958767194
155,0.10313814085292215
156,0.12018116343919726
157,0.07736062985566726
158,0.06390329567196826
159,0.08575287156352625
160,0.06668414211190336
161,0.11035312354650048
162,0.1317549913875315
163,0.13102129843110802
164,0.09478409203980342
165,0.09063893192589291
166,0.0981990234751498
167,0.09467935241218893
168,0.1446681720129088
169,0.1397475190490577
170,0.168658890732029
171,0.18266161632845626
172,0.207117923217313
173,0.19244352044635202
174,0.18169387908850324
175,0.19014498913625785
176,0.1792681275108208
177,0.16764094514198702
178,0.13781068807274352
179,0.1328236086563002
180,0.131052826800017
181,0.1110799988930974
182,0.11656050589727569
183,0.0826606837474244
184,0.10900882379517896
185,0.10902680308751934
186,0.10803900033812054
187,0.11028867621317626
188,0.08665509948327493
189,0.10568655359164046
190,0.12275131620072018
191,0.13092349779848902
192,0.12326426135016078
193,0.10949732827325287
194,0.1281735188145546
195,0.17208215031009413
196,0.17657788839400737
197,0.23357048098957695
198,0.25495250334606817
199,0.20649908143309798
200,0.20820887398558988
201,0.19609703325023983
202,0.19134764504443222
203,0.1935919431297872
204,0.15959926669770413
205,0.15221227569524826
206,0.1612937503934736
207,0.18278616475074305
208,0.16248823501478005
209,0.15042177937878068
210,0.1518805712521437
211,0.14630601047757438
212,0.14846623291250524
213,0.1344505561738601
214,0.13364426559009696
215,0.14769552304207773
216,0.17996252939105056
217,0.19208770028295027
218,0.15637900655565934
219,0.16124802940848265
220,0.15768871153382186
221,0.13781875511924033
222,0.14379461960580178
223,0.1417255119419102
224,0.16320942491780324
225,0.14163860587585417
226,0.1491816389227153
227,0.14248598309144295
228,0.20123845863338385
229,0.17237413844791796
230,0.18350613851610342
231,0.20079978112889485
232,0.19337814468087747
233,0.19394772999418178
234,0.19201142311528893
235,0.21102525046645795
236,0.24805043203494767
237,0.20882668784392325
238,0.18405724722363004
239,0.22444087329999596
240,0.20789852506462306
241,0.20052579689572136
242,0.17106313915181418
243,0.2009857271297598
244,0.24420352728257608
245,0.19073666906488645
246,0.1543874624145638
247,0.16849885642618873
248,0.16438316136191194
249,0.1409251297602923
250,0.1732649983760849
251,0.17073598002322446
252,0.1927627421050175
253,0.20732462752985611
254,0.19894158865420397
255,0.20947426667155442
256,0.14510175476926027
257,0.15972108532527257
258,0.13928453688859874
259,0.13539261694541552
260,0.16522908210787132
261,0.14966378683362733
262,0.16886130960709342
263,0.1913719373942474
264,0.17814074473284433
265,0.17707728012353044
266,0.20356253752109527
267,0.20569654784604338
268,0.18541423244900132
269,0.1714829513208084
270,0.1927004729611143
271,0.18383776043558092
272,0.1921042766736294
273,0.1787568241472253
274,0.19643503410131544
275,0.15298608671671599
276,0.17299545159759772
277,0.21031952578071386
278,0.23274722600930858
279,0.21258448372850774
280,0.2250584265574015
281,0.20785023571271083
282,0.18383380219704484
283,0.15723259403613474
284,0.12347442586391123
285,0.10888368250578151
286,0.14710568903668733
287,0.1383828120734189
288,0.09964951448507241
289,0.13616832311474128
290,0.14351284557656283
291,0.1398956236235386
292,0.08459184954912592
293,0.10953687294005696
294,0.1147597730315878
295,0.11684016543954258
296,0.1555934409845669
297,0.13219627779686374
298,0.12692421027307255
299,0.12799829147462635
300,0.10535206216639184
301,0.12085734260905631
302,0.12625763508559132
303,0.1582122399764948
304,0.1541346201555453
305,0.16969233194279165
306,0.17593625343920322
307,0.19171451251549645
308,0.16889106082245356
309,0.15255073187405596
310,0.17901173384027047
311,0.18848752235449234
312,0.23044967701993366
313,0.27484024215451125
314,0.244643054635646
315,0.26479808312898556
316,0.2644864782563252
317,0.28565446038415737
318,0.2784683919731059
319,0.27281658112074497
320,0.2495531243062647
321,0.25979935195550596
322,0.256730123081139
323,0.26408730857637464
324,0.23416248087823355
325,0.23696380475995804
326,0.2115556804903676
327,0.21757797682333962
328,0.20513034600145094
329,0.2213500753555088
330,0.2058360258059243
331,0.19086290560207195
332,0.20644468822834466
333,0.19432942638192657
334,0.20541014670255367
335,0.18815390249456887
336,0.16417986368260773
337,0.1720846730718531
338,0.15903333124517133
339,0.1670626296976031
340,0.168957556044735
341,0.18089752902045045
342,0.21679694570839006
343,0.2362013255354986
344,0.2083457430406275
345,0.22846473114955052
346,0.242038715375751
347,0.2407417291706455
348,0.2330169255288952
349,0.24961771424620768
350,0.23389991675682714
351,0.2221524945677118
352,0.226226487692417
353,0.21766406199647326
354,0.19422739243201456
355,0.20524750855911053
356,0.2150281956630539
357,0.22757676823503023
358,0.17322705343322153
359,0.18784847603557067
360,0.2019906824874449
361,0.19546528448118658
362,0.21050600239402315
363,0.22968393883609428
364,0.229324894460103
365,0.21012405626372269
366,0.1924771531677527
367,0.20046547212429597
368,0.23927970874134422
369,0.23077265205585004
370,0.2137709852747274
371,0.23854829604303873
372,0.1981423654228231
373,0.19888558334315581
374,0.19331347945622204
375,0.24242298736933166
376,0.22313547692383884
377,0.2094286969798798
378,0.23264045563753483
379,0.23950151849710788
380,0.22015618142963866
381,0.22252322110418143
382,0.28655338011990644
383,0.27851529072951187
384,0.28938326224385513
385,0.2849312276594171
386,0.2717731668572557
387,0.25755825347043054
388,0.2922169303201709
389,0.3149994220623946
390,0.30028135488209745
391,0.27317569933366603
392,0.28514948166029963
393,0.29686790258561363
394,0.28170029590938095
395,0.2820629213764545
396,0.3068075346911392
397,0.31010573188397655
398,0.3402064022297921
399,0.326349856380438
400,0.3359544722013025
401,0.309093415273974
402,0.3095883536231984
403,0.3203890023549166
404,0.33661881349781925
405,0.3122590136475318
406,0.27566862301025014
407,0.28440869963475013
408,0.24218213130520677
409,0.2787195482888999
410,0.25498233708505535
411,0.2790399759507475
412,0.26059042851232866
413,0.3252193101967549
414,0.3276006416605104
415,0.29524280099129196
416,0.2485816887429115
417,0.24506083628907815
418,0.2599812984560213
419,0.29266300020431035
420,0.2843657844530811
421,0.2866667277695403
422,0.3013972589130983
423,0.30287160793795653
424,0.315104619418013
425,0.33277553978504093
426,0.29568277064204757
427,0.3031425648570194
428,0.3030384547863829
429,0.26879848617115104
430,0.3005215999818254
431,0.27858250694769354
432,0.24856023911488329
433,0.26365297514457325
434,0.2817927151328418
435,0.28549432835296906
436,0.2493500973623688
437,0.20843557797155499
438,0.2059313941632177
439,0.22699366687746816
440,0.2035457642319373
441,0.21019649753050576
442,0.22492496413560276
443,0.21633765539440766
444,0.24368874923994363
445,0.25441919947303854
