,phi
0,0.022897153807220412
1,0.009851364762851967
2,0.011297112889715624
3,0.04457003084761661
4,0.0832282566802036
5,0.0646008773427293
6,0.0586971431028098
7,0.044522930474932436
8,0.07238182172564507
9,0.05424048104976638
10,0.03934674825496407
11,0.03249996539522879
12,0.023766354000601585
13,0.035559662475209815
14,0.02729653932811305
15,0.04933636545622345
16,0.04286477424942207
17,0.08670784629158444
18,0.06026206538007545
19,0.035832068865933625
20,0.039906466919061225
21,0.020347697397672167
22,0.01957805251834341
23,0.03132644721496832
24,0.008023773331351727
25,0.03962523540587651
26,0.05789569307708441
27,0.04496227779339615
28,0.06235390448449249
29,0.05524357024991968
30,0.06657305671085872
31,0.0809078444250844
32,0.1318016563355393
33,0.1168626823932904
34,0.10619997607670474
35,0.08460563271034194
36,0.0955537424957237
37,0.1404669102155998
38,0.11699301626976513
39,0.13200682803791827
40,0.09451873659565938
41,0.07690895643537837
42,0.05351511052076064
43,0.08105762361021994
44,0.07461120120937918
45,0.08193454214021463
46,0.06057027534511854
47,0.0685568792036229
48,0.07489756418421949
49,0.09495544381428588
50,0.1030453170626699
51,0.11012244115985298
52,0.08919963390891203
53,0.06976352731940015
54,0.12532433871500637
55,0.09522665519710209
56,0.07407936873652131
57,0.0787299231921696
58,0.09051265158151436
59,0.0871195159436788
60,0.08531217548510889
61,0.08248887998774197
62,0.09152974694512364
63,0.06152989075546286
64,0.061163137797783394
65,0.08998959683910135
66,0.08679166016529231
67,0.08437552697475766
68,0.06082808791138966
69,0.027631893981624203
70,0.04326768075323021
71,0.07036518392662564
72,0.10632848572512298
73,0.07249614657916284
74,0.08539727842164804
75,0.11141833281613979
76,0.12611371617152273
77,0.08495996385611075
78,0.07176433583975596
79,0.08948308701397861
80,0.08720764759458534
81,0.08335840244683089
82,0.08300766580318784
83,0.07706072754339585
84,0.07243918502164043
85,0.08886401458922011
86,0.07813813909014247
87,0.09511199057928602
88,0.09594631389453483
89,0.08224602798721545
90,0.10191297452400343
91,0.13908646537015779
92,0.10953769440762692
93,0.1013079950265454
94,0.1023059279753733
95,0.089209876417201
96,0.08058309975026211
97,0.08347000554042243
98,0.06371573739164507
99,0.07680118042934424
100,0.08018465538702405
101,0.07298466931149736
102,0.05295930133341805
103,0.10757136540157819
104,0.11666924422492993
105,0.09231509608029202
106,0.13315323871421547
107,0.12930611745787934
108,0.13918388366884887
109,0.14944419166985795
110,0.13153283715586192
111,0.14273171924128195
112,0.1131935757560305
113,0.12843712797669193
114,0.13157198004452947
115,0.12105842077649867
116,0.13152496643568978
117,0.1330191266004149
118,0.15417476717972964
119,0.12451688958918108
120,0.10748063958463418
121,0.11919596923634859
122,0.1269294202574026
123,0.11029572532663852
124,0.14080579229330667
125,0.1308250177130987
126,0.12103780816603185
127,0.10598792524094676
128,0.12312556936976134
129,0.1262310952581855
130,0.11765717891662744
131,0.11869230147396151
132,0.13521038467570026
133,0.16216513469340096
134,0.11844329653156067
135,0.14501930997354132
136,0.17095341970484662
137,0.18775777911758115
138,0.14870250953810168
139,0.1988590489615989
140,0.2126153354621807
141,0.18049500080836542
142,0.17960191576809958
143,0.1882362321402076
144,0.18652786808398858
145,0.1547185322330728
146,0.15358960702330368
147,0.16098263025782597
148,0.16404456397233674
149,0.1449308108522348
150,0.15248646671570146
151,0.15017590470880138
152,0.13955054257160446
153,0.12187620719464455
154,0.1301746235405052
155,0.1596025076780915
156,0.14713334822729446
157,0.1365704947007993
158,0.1410936966023243
159,0.12077424439635924
160,0.127584140227382
161,0.11032745610402576
162,0.10941936237689137
163,0.12444964565267783
164,0.13924852492026416
165,0.14989808031700305
166,0.12119904017863066
167,0.11585430059862754
168,0.12648614815091785
169,0.1055656456101636
170,0.12136441206609161
171,0.13944572455646792
172,0.12589033645665068
173,0.13010968700037565
174,0.1446679659829874
175,0.14465100984882112
176,0.1480751281993013
177,0.1597085403870499
178,0.17492465044320538
179,0.17904134696414872
180,0.1479295180533454
181,0.1384578562135926
182,0.12712772303391393
183,0.15637476361363148
184,0.12943401975938676
185,0.12555334568493054
186,0.14569819987160865
187,0.14592077173488724
188,0.16188444126187326
189,0.19474007470746266
190,0.16437996774469835
191,0.1754737912093628
192,0.15615735820918927
193,0.17127816437966886
194,0.19789505598720536
195,0.19445756725538943
196,0.1930638716023133
197,0.16251554542579644
198,0.19422016096203928
199,0.15518256641715125
200,0.16973725964693234
201,0.17532800316107056
202,0.16064209675064337
203,0.17379426628845576
204,0.16419211162669806
205,0.16344690498717784
206,0.18702363523277815
207,0.2107736912043164
208,0.22049711182714532
209,0.17578998344809244
210,0.19999427001839787
211,0.21169487023158337
212,0.23123401362554324
213,0.25120548886140415
214,0.24087027158191304
215,0.2393007209274679
216,0.24022602014368274
217,0.22070432867728562
218,0.217765736425522
219,0.24299138218264815
220,0.23863087488424214
221,0.22823238124339232
222,0.20950041428888946
223,0.193164041554356
224,0.20863128846451792
225,0.18503449754315845
226,0.1914683588724729
227,0.1884526831423612
228,0.2085822544975866
229,0.1666121287752094
230,0.16497828077805027
231,0.16528798856103902
232,0.16413923526094262
233,0.16384878709433545
234,0.15420187030904522
235,0.17345657703133271
236,0.16422681716446527
237,0.17624279155727585
238,0.1879949207447505
239,0.17828370028501958
240,0.17749298418633203
241,0.16711880483694158
242,0.1733932481742027
243,0.17851037702597938
244,0.1817217548045938
245,0.18948884176207254
246,0.19034805171851069
247,0.19546375953891965
248,0.21619058038926267
249,0.2144325669990143
250,0.21498901051026154
251,0.20008564474140514
252,0.2098791508646097
253,0.2021258841480632
254,0.21376156021595422
255,0.21985283268281358
256,0.265809864235072
257,0.28549826623110114
258,0.23584749512995518
259,0.2050981407714612
260,0.19973058230037613
261,0.203359715595029
262,0.20842771569584298
263,0.256195443790502
264,0.2041178632864328
265,0.20265638308250583
266,0.17241220501071886
267,0.18242652511796767
268,0.16287356658683086
269,0.1699816150680235
270,0.15326209830029502
271,0.21184819433950516
272,0.18454050139754619
273,0.16972298444264788
274,0.16940228048400852
275,0.17889392279764738
276,0.2134638114915808
277,0.19256071567369748
278,0.17956714825615766
279,0.18237935548002948
280,0.18253485597514113
281,0.17114752281964501
282,0.16195347320128098
283,0.16928571945645013
284,0.17399265801613534
285,0.15778876200630143
286,0.1385957611468778
287,0.14935384936368862
288,0.17329463049295632
289,0.18423962917477385
290,0.17370306946778508
291,0.16252547733410452
292,0.15372704314018595
293,0.18699104264981029
294,0.17271439108599249
295,0.16842764982482442
296,0.19282367720021468
297,0.1945981538476643
298,0.1930329588840306
299,0.17962970498798322
300,0.19501305855167209
301,0.21898418588235602
302,0.2447561959626183
303,0.23711136728211213
304,0.2170017820801395
305,0.1833878809089558
306,0.19501392619011612
307,0.1785825149651957
308,0.2210124642733194
309,0.22090579432402466
310,0.24879120833413557
311,0.2286802066289394
312,0.2703810625829347
313,0.23774565254396107
314,0.20994491785867853
315,0.21968530701050867
316,0.18612454890508853
317,0.18383777623193379
318,0.185396145287068
319,0.19919783990081372
320,0.20256964402775732
321,0.20448819094520151
322,0.21629506447296432
323,0.2059908539666797
324,0.2204824363426037
325,0.25286138922695983
326,0.22807189292088867
327,0.2557531166079028
328,0.26577130390364534
329,0.24133694805315262
330,0.2258572086076104
331,0.2062890860896147
332,0.15126925674235897
333,0.17510925911445732
334,0.18564629419982076
335,0.1547228543849191
336,0.1573273766713555
337,0.1735655443997345
338,0.13827935819595458
339,0.1709462700724233
340,0.15491006597150364
341,0.18799253729090684
342,0.17494863444876962
343,0.21556649607655015
344,0.1784326118317109
345,0.18103272593156444
346,0.18629014389957813
347,0.20914105448568415
348,0.19749232301108602
349,0.18669624316703923
350,0.20728977798287357
351,0.20822346923143512
352,0.22607628013880918
353,0.20860106985699045
354,0.19168136411051934
355,0.19199228854440945
356,0.19151848358487675
357,0.17711556146311308
358,0.2044181105485816
359,0.19172142640429463
360,0.1885898596968179
361,0.16736633698131106
362,0.16118366208534282
363,0.18437881077605567
364,0.2091130880925719
365,0.2095927361231058
366,0.22258869428556893
367,0.23773782484115732
368,0.21822508098735455
369,0.19190228964807793
370,0.20787864127850775
371,0.20206221188109535
372,0.1627647713646501
373,0.1699525017881276
374,0.20796079205701307
375,0.2106929089614077
376,0.19434910442967962
377,0.22860656891469808
378,0.20167853414089099
379,0.17210623851079573
380,0.20534050937342593
381,0.21608360858928238
382,0.23919172804028827
383,0.22530751517763725
384,0.2543688986288902
385,0.2481446689552013
386,0.2421036145265616
387,0.2431578013760985
388,0.23009051573545172
