,phi
0,-0.05584205992402225
1,-0.05425846403183802
2,-0.02742094196564996
3,-0.02966651555118226
4,-0.013618094270865432
5,-0.01651686199431831
6,-0.018787292454060314
7,-0.01913439633541953
8,-0.01853171979323089
9,0.030395015675468977
10,-0.010236745374121545
11,0.02925188240447001
12,-0.016239113884971776
13,0.018075875687362502
14,0.01651927760207704
15,0.05555285235036446
16,0.0437091401650596
17,0.044222406831070545
18,0.034416541897423415
19,0.06542080360650049
20,0.02028671117088951
21,0.034390937764430404
22,0.026438535791378323
23,0.04190103944008518
24,0.06422424205798435
25,0.07979481093467052
26,0.04811102836269118
27,0.08306459191857463
28,0.09423581327749274
29,0.06883025088448722
30,0.09882605712014836
31,0.11679911014249006
32,0.09901667485535345
33,0.0897497373092396
34,0.11025590982244991
35,0.12932123681240126
36,0.13387345316341667
37,0.14630538207070487
38,0.14059924943189714
39,0.10376595277896614
40,0.1210794280419942
41,0.12430776881064949
42,0.15661764396801375
43,0.108094629929658
44,0.11082756279173105
45,0.13175369619218566
46,0.13387730553636798
47,0.13092161483097103
48,0.11712870422701738
49,0.0905642348732381
50,0.09680254127626413
51,0.10311632807135064
52,0.10595521715044844
53,0.11122625349419027
54,0.14209987855980197
55,0.08342842714174181
56,0.0824976256403038
57,0.09968674455564533
58,0.13875338384409772
59,0.12305880048011791
60,0.1475309394364979
61,0.1363984942789914
62,0.14977183140947775
63,0.15518208584476761
64,0.16610972260512458
65,0.14029947387480216
66,0.13538954837165543
67,0.10118800138856493
68,0.13644526252191505
69,0.14320051094337588
70,0.15024786354875178
71,0.13477486417886134
72,0.1390853328820337
73,0.17064452782648745
74,0.16035885673396336
75,0.1986175241238917
76,0.16914271079767565
77,0.13461021767659528
78,0.11872298446881595
79,0.13567079916586233
80,0.11434956465434908
81,0.1164923538824692
82,0.11279967811372861
83,0.12134970623637954
84,0.10148225158362659
85,0.10802058456465938
86,0.12476327600017542
87,0.1378956453888306
88,0.13093679724316484
89,0.14054466906996432
90,0.13155838306004264
91,0.12414457329631236
92,0.1364622826103208
93,0.10982718145519703
94,0.10419639342652673
95,0.13495644153377553
96,0.10590388337400648
97,0.12796950081081887
98,0.13501790030398528
99,0.13953891025761428
100,0.16550203362513563
101,0.13814438317102112
102,0.14507886269991516
103,0.17280882722515933
104,0.1813769223621907
105,0.15778416483022825
106,0.1476222508323565
107,0.1535389936435476
108,0.18343302659309565
109,0.23145437743953987
110,0.20730429357806376
111,0.20244329141675405
112,0.1956460343364313
113,0.18385226053538745
114,0.1891110466080686
115,0.18652800515201287
116,0.1926925687210233
117,0.16744243943877432
118,0.15167296295100652
119,0.14964501941745728
120,0.16057586068465526
121,0.14620237353565782
122,0.14084050519483235
123,0.1645015215851364
124,0.17052256297419513
125,0.15780542849054807
126,0.20060601384466678
127,0.17421133776188888
128,0.14288584897562473
129,0.16006205134915893
130,0.17054394534325742
131,0.16110135192396707
132,0.1272709045351095
133,0.14931841158063922
134,0.15139681383035752
135,0.1378817703167607
136,0.162920969865627
137,0.19568581607247745
138,0.20562114467858503
139,0.20144742826571105
140,0.19864987936006284
141,0.18839967946210331
142,0.1701342175483816
143,0.13246874747287016
144,0.12517710791440798
145,0.15318441366143645
146,0.181917323418885
147,0.18406552918494365
148,0.19594771794265262
149,0.19568771953953665
150,0.19231678243577996
151,0.21099361974117062
152,0.21731208524683382
153,0.2120871807350733
154,0.2323668250128266
155,0.23655433917538737
156,0.2519876170252307
157,0.23840418131015773
158,0.22752394649261024
159,0.199990995924649
160,0.18077647182640416
161,0.18673005823763714
162,0.19500756348757664
163,0.17605417792530498
164,0.14959593467230503
165,0.12288110741988938
166,0.13540418432917803
167,0.14563368902039184
168,0.13630458954768104
169,0.14082126291841351
170,0.1292942078856299
171,0.15470689237651658
172,0.16996413129237017
173,0.20364270522569944
174,0.21080421575736802
175,0.19803203743569667
176,0.18416095443705174
177,0.1537079698937933
178,0.13940310286592858
179,0.17068984786890654
180,0.16630835632314286
181,0.15624238801885837
182,0.12324491942724967
183,0.11783118769938815
184,0.10461896013535563
185,0.1217257787265015
186,0.1012276668928411
187,0.1505748329488513
188,0.15340571417830517
189,0.1450072054319439
190,0.15725586223041693
191,0.13773242665868643
192,0.13034042089056344
193,0.14776347331099265
194,0.13002857819235797
195,0.15478231182708402
196,0.13062684502949515
197,0.12962371120704388
198,0.1442556490514278
199,0.131240398100831
200,0.12424560340931846
201,0.1473601530788108
202,0.19486345995785612
203,0.12992617181730123
204,0.13291058822711688
205,0.14064254355151248
206,0.15934107396316521
207,0.16136477523135342
208,0.1793636827202898
209,0.18473850826876848
210,0.1510597148926069
211,0.1478404798269221
212,0.13877129411359782
213,0.1331441967872763
214,0.11338456168733592
215,0.0979481020500681
216,0.11956995369167489
217,0.15522565393381427
218,0.13030943191226296
219,0.14272561420215635
220,0.15398876072482673
221,0.1771845214632048
222,0.18553979168569884
223,0.14071143401460656
224,0.12609228590332186
225,0.14717241773112644
226,0.12857239148827868
227,0.157375444255059
228,0.16078870029999112
229,0.1918673092941079
230,0.14179225182157543
231,0.13119833602270284
232,0.14946068953844197
233,0.16913179493911884
234,0.16861993680054804
235,0.1621139934975578
236,0.15583745921382186
237,0.18606488100135424
238,0.1834561454510538
239,0.19243160197438433
240,0.19323205909187288
241,0.1807417221164954
242,0.17358637648888164
243,0.1983824746945351
244,0.1932850986191769
245,0.19797090876524076
246,0.21339729297143395
247,0.19588840228161394
248,0.21734940683284654
249,0.2245491160727308
250,0.20456209035411319
251,0.19425487862029084
252,0.17865714144562425
253,0.18813816935866884
254,0.19948588961475017
255,0.1836440443403513
256,0.17592284648772494
257,0.1657174309885353
258,0.2012645392940769
259,0.21214347471375017
260,0.20141492873260886
261,0.1900530403048961
262,0.20544527333370108
263,0.20838070824761082
264,0.20161475443721072
265,0.1935306194465774
266,0.16263795642655757
267,0.17407997608266565
268,0.18045683442104477
269,0.17931462978232035
270,0.1950538267867011
271,0.17672122537047663
272,0.19207527937403251
273,0.22611334780551012
274,0.20219546374765004
275,0.22612813337250537
276,0.2036660479940054
277,0.20189092749916035
278,0.19310200414183132
279,0.18400339352886516
280,0.19195275350572424
281,0.1912275620722665
282,0.15739410533444462
283,0.1634745587606876
284,0.15484764110759405
285,0.13635948374302942
286,0.14743813062109687
287,0.1526799935542763
288,0.12816366476052224
289,0.14551584016264707
290,0.15091459903151874
291,0.14615675737714964
292,0.12608928526028493
293,0.14108578599828234
294,0.1609576852561647
295,0.1521826405983754
296,0.12146738376299714
297,0.13845276163554643
298,0.1289105767577813
299,0.14179846483733544
300,0.14656382333466988
301,0.1682803278445999
302,0.1436505566143376
303,0.12755403737521184
304,0.10916507015640792
305,0.09665211590668908
306,0.08557800264040544
307,0.08269822907443548
308,0.09834060237981593
309,0.09095406889811498
310,0.10758839505662164
311,0.11044398977976755
312,0.11544644478313915
313,0.11881687354473018
314,0.10516286021125676
315,0.13295666240142007
316,0.11162053059684095
317,0.13027057178265508
318,0.10239493314780888
319,0.08746840088056905
320,0.10714352765610709
321,0.1125572477760651
322,0.11660615849320129
323,0.11701109657692375
324,0.1329013101139091
325,0.12848405450312272
326,0.16857622682015552
327,0.14431967679576563
328,0.11676621697163636
329,0.15245335504373667
330,0.11517538137518087
331,0.11709068834328076
332,0.11149400227296054
333,0.12574807529189294
334,0.09092797578218992
335,0.0775680037015164
336,0.07347764478869757
337,0.06675369345136882
338,0.07101283780952079
339,0.08286817023165408
340,0.09839694122456683
341,0.0859434216168969
342,0.09808167999880098
343,0.08990032301298077
344,0.09646194217379023
345,0.09983761770773215
346,0.11666465144408442
347,0.0810228719801348
348,0.12530793333903992
349,0.09945839911054301
350,0.10720806469720787
351,0.10566443989499447
352,0.11602203210618944
353,0.10657124568355868
354,0.10219512195308632
355,0.11961130974962404
356,0.09627172926421716
357,0.10013236123868967
358,0.08495951976121346
359,0.07605088989975158
360,0.0944280909428886
361,0.08735001584460067
362,0.10617945064849593
363,0.10579043062784715
364,0.11071996623285295
365,0.13916206330019493
366,0.144685649324152
367,0.11957334755244066
368,0.09203274783432498
369,0.09226657671554624
370,0.07732757427620669
371,0.06709252162307565
372,0.08947063687914325
373,0.11005086709074988
374,0.10242051696697085
375,0.08558140665808658
376,0.08353593736683841
377,0.06691440269788985
378,0.06091825021932699
379,0.08490708250845157
380,0.05345062476430232
381,0.056912671080204834
382,0.05989031088000203
383,0.0682424426156058
384,0.07478422024198167
385,0.09313444089007504
386,0.09122130895288051
387,0.06818877565057427
388,0.0756829795769863
389,0.052078830305590906
390,0.056747859890808876
391,0.06071064214096863
392,0.08246678500642707
393,0.08975858337169969
394,0.0891492365234503
395,0.07567734103789456
396,0.06958318956010902
397,0.09525798058683675
398,0.11195643865534097
399,0.10355065060801164
400,0.13844537973445817
401,0.11731512715612019
402,0.0771153680171017
403,0.08143951881094945
404,0.07924038554506886
405,0.0759101360902165
406,0.08414068084133168
407,0.09359474794766974
408,0.049551310177139755
409,0.04650927408207096
410,0.0662596719637526
411,0.056082016765618276
412,0.04469050859581926
413,0.05426472765958417
414,0.047385997263399655
415,0.05967418042404332
416,0.05374538062865726
417,0.0839753639826425
418,0.08917888601078906
419,0.09618017337689266
420,0.08365706366265964
421,0.07630700015160868
422,0.06889948042055
423,0.0850468895483632
424,0.05785951833165446
425,0.06522470258791216
426,0.07700088724599483
427,0.08136171974017867
428,0.06749552771637084
429,0.04353240258038217
430,0.046486325256987746
431,0.04258440832297486
432,0.03069365656000357
433,0.04866228189268022
434,0.0504157210003979
435,0.04756308018320409
436,0.05714578462437709
437,0.06753931127712483
438,0.07452255488283877
439,0.060749356675393024
440,0.06474319079272475
441,0.06829814459120764
442,0.05992639840078121
443,0.05817426663318752
444,0.07802276871071671
445,0.0738248444352601
446,0.08088823626120176
447,0.08817836381387428
448,0.07620633496206668
449,0.0713488757314403
450,0.06989084615813962
451,0.10360360391608547
452,0.08912138408466147
453,0.08462449535436223
454,0.08190522789660334
455,0.08150826516803196
456,0.06237857380454328
457,0.051262482731983014
458,0.05813653877055463
459,0.06971473394925948
460,0.07358551268231864
461,0.06730831907730463
462,0.0675139857338141
463,0.07214997922586731
464,0.07396071929788442
465,0.0932522741687916
466,0.0939868513176673
467,0.09569954088039022
468,0.08359572967741173
469,0.08131484049667838
470,0.08029062584336678
471,0.08086190445776238
472,0.07181856850445298
473,0.08129914008179383
474,0.08410797267143888
475,0.06265792525555117
476,0.07880142542188388
477,0.07995659784519984
478,0.06761175765342592
479,0.07359988109028438
480,0.06248995889290384
481,0.06826769706050796
482,0.06853266777015281
483,0.05786161500921172
484,0.058366322297430204
485,0.06574130362418373
486,0.06766945328644207
487,0.07026747111440586
488,0.07204402300884262
489,0.06819943388240586
490,0.07598921783431631
491,0.08759708644166077
492,0.08926894665505287
493,0.11338910335592124
494,0.12647815945664687
495,0.11875531030338958
496,0.12175393138863833
497,0.117847411920915
498,0.11976377520822709
499,0.1054539768451505
500,0.13148995011635292
501,0.11595853977639742
502,0.10148661325334084
503,0.08211077121913891
504,0.08661383882879768
505,0.08764881706330123
506,0.10790779346899552
507,0.10986201810982997
508,0.09552882199364168
509,0.10810563132013487
510,0.08983609575780285
511,0.09193380932041834
512,0.08463530811640824
513,0.09087947651066697
514,0.08048202783754747
515,0.07969367707602741
516,0.07653894202302837
517,0.07491312891155939
518,0.08707472208133576
519,0.11000102783187463
520,0.08828671270999369
521,0.08529278049223711
522,0.10211359819630206
523,0.09058209363266675
524,0.09591900135364564
525,0.062038053055417354
526,0.07786809992694359
527,0.07521496414601939
528,0.04665213545157276
529,0.05270625489789451
530,0.04482824797793217
531,0.05653047142831581
532,0.06407735129500397
533,0.06482196782935973
534,0.06370641203493708
535,0.06438712560991684
536,0.06300644239915307
537,0.06715137659544687
538,0.07610872845507873
539,0.06692851210451027
540,0.06479503168944793
541,0.050522873556969945
542,0.047170828812437775
543,0.038339129605471305
544,0.0427734299714582
545,0.023166929464659595
546,0.034578208070483674
547,0.04357993549394441
548,0.057262951899634325
549,0.047886338528940045
550,0.025414395138451205
551,0.04749956318661733
552,0.03747635912406677
553,0.056581186358406144
554,0.040350756054266176
555,0.03178489089476226
556,0.03419772276083261
557,0.03422219222126528
558,0.023057260895018826
559,0.031159217644888756
560,0.01865063667278746
561,0.030254809613877033
562,0.0336470859007133
563,0.05023935341764225
564,0.0358987695964142
565,0.04098851603358727
566,0.04084682996430779
567,0.02565173903793012
568,0.01231038240689019
569,0.011362314149098477
570,0.021513242875076766
571,0.02458203881502398
572,0.023212390367459364
573,0.025119404939545693
574,0.019183180438927545
575,0.018909416016939747
576,-0.00987700483888974
577,-0.0047866910654364115
578,0.003815236948051991
579,0.0017366648181943313
580,0.015527327116352095
581,0.016644387585256947
582,0.033019439307256516
583,0.03138681816042523
584,0.018195534308893632
585,0.013816216228495853
586,-0.0028992372616193627
587,0.0288180674844809
588,0.039461444101666576
589,0.03321568832661365
590,0.06524460869130848
591,0.06699190576712309
592,0.06032669114664938
593,0.06364671839154284
594,0.06890735638302803
595,0.07169204018057254
596,0.08344919658295587
597,0.08869515783154032
598,0.08437257337916179
599,0.07174016945017359
600,0.05504032568819725
601,0.04778878135554169
602,0.04934573710935162
603,0.04070620456720435
604,0.043580897498941236
605,0.04199691927143774
606,0.06014479820186061
607,0.06308848415862797
608,0.046155000869355145
609,0.057061448852986696
610,0.0662578959545276
611,0.07331304326705737
612,0.08968835399040219
613,0.0727965699177236
614,0.06005723108035259
615,0.06424074414369951
616,0.054191886614566316
617,0.03021623074682395
618,0.04032870393972303
619,0.0351028214620985
620,0.03405189267002832
621,0.032773511363190365
622,0.03398171563884791
623,0.0531230990630675
624,0.031028175297561633
625,0.01822216719232827
626,0.029552693966946302
627,0.05233941032576291
628,0.0543286639916824
629,0.04082097916336683
630,0.03645184846921774
631,0.047113379847369574
632,0.02819340557319385
633,0.03292997284254964
634,0.03400709777068783
635,0.02209195054766818
636,0.03333717229095932
637,0.03667450329239866
638,0.051934566556255786
639,0.04709632275877156
640,0.02478126018315344
641,0.03906041135195464
642,0.03772338149487025
643,0.0410845191989138
644,0.019717105545575923
645,0.013512444650644792
646,0.010386273746013738
647,0.021880235447977125
648,0.021196619897139595
649,0.02649312340825082
650,0.05142380356991611
651,0.03554847644358731
652,0.03687091264592191
653,0.0358097224672187
654,0.03577254960746866
655,0.043695721428693324
656,0.049301828038141815
657,0.06191375272350177
658,0.056815496242125715
659,0.06799429030704467
660,0.06616300279496669
661,0.05718076213939073
662,0.05136819228105982
663,0.04901464705626954
664,0.05437908292023515
665,0.0435668127591156
666,0.0667190416831452
667,0.06332193070452982
668,0.06828262047135654
669,0.060904264146680424
670,0.0570281240132241
671,0.05704412550810376
672,0.05606662976412639
673,0.05707943094638936
674,0.051879497936884886
675,0.05993715312331005
676,0.05527591824524604
677,0.05160744785713498
678,0.05788613380323387
679,0.04066728036502417
680,0.04344076543773364
681,0.018123063265797722
682,0.02566611977929324
683,0.037925516790415906
684,0.018346939095320758
685,0.034476284874407286
686,0.04632295707508705
687,0.017778764144105053
688,0.007757533425137812
689,0.008733228493095437
690,0.010838194093379445
691,0.009145768302577387
692,-0.0035476286294953423
693,-0.007678157417631192
694,-0.010627985406301454
695,-0.02075476534017937
696,0.006159803459538339
697,0.010188520052174362
698,0.009763609845104748
699,0.012020078898995057
700,0.026415620339017527
701,0.024769851790562583
702,0.02614028957556047
703,0.007288173653854825
704,0.0111190995524593
705,0.022764490707644598
706,0.02138760255580886
707,0.007975612557884943
708,0.014263203216903414
709,0.013520930028052911
710,0.018936672825183746
711,0.02461869367208338
712,0.047449884261908284
713,0.04311464574380192
714,0.03243663694672982
715,0.02270753507847218
716,0.018398048694127683
717,0.03016339447238162
718,0.007785061568124565
719,0.019045478057006838
720,-0.001985011846280843
721,-0.011150650121127785
722,-0.006557791598224383
723,-0.0044984349015088744
724,0.005532970870309677
725,0.00022951640152511364
726,-0.025030186880917522
727,-0.024559581436497602
728,-0.0014292196260502214
729,-0.01477098325920416
730,0.01090320343105111
731,0.008376817975160409
732,0.002219689993791505
733,-0.0024358715214705968
734,-0.008681072293640738
735,-0.018582237388962825
736,-0.00022953772799298684
737,-0.02015731090354678
738,-0.012968222895301983
739,0.02077634704749068
740,0.0027417257053506307
741,-0.004097414485194357
742,0.004784296648210866
743,0.017936236962050746
744,0.026644577528267484
745,0.010399865149943567
746,0.014744896385581865
747,0.005877615327129381
748,0.0020909786585721463
749,0.0139480602466537
750,0.021855371318827817
751,0.027640413034172008
752,0.02898657869309553
753,0.013027939467360134
754,0.007328886198657305
755,-0.00013443490067633086
756,-0.004205159044841417
757,-0.01282760983159594
758,0.0038821579623199488
759,0.002701309162085613
760,-0.002005559286341748
761,0.00012498578014053243
762,0.01690876629182677
763,0.014622376415855001
764,0.025998332171538307
765,-0.007158354051000642
766,-0.00881537065788028
767,-0.009487984818241053
768,-0.015866127280937243
769,-0.013778305103032943
770,-0.0016202886185012293
771,-0.011480642501841661
772,-0.013616786930741526
773,-0.007573940209639273
774,-0.02952705457189177
775,-0.03066975617398182
776,-0.021934208133110637
777,-0.010408968935352285
778,-0.009247508235823664
779,-0.009501132219864624
780,-0.014177586510314682
781,-0.0040855780511645234
782,-0.00033485260835312266
783,-0.006455547733815747
784,-0.02625681725228394
785,-0.019878008786128405
786,-0.0224340313959605
787,-0.008809820629052313
788,0.0006717006198880625
789,0.0015041556104944318
790,0.007232599365190704
791,0.01495864649584321
792,0.012019486895920055
793,0.0031251833637739993
794,0.014628493780963184
795,0.02846212563564685
796,0.023606565748219413
797,0.029811497977893314
798,0.01069167333232097
799,0.016306403163030777
800,0.0066207641871949665
801,0.009541954027112873
802,0.021245805485952826
803,0.00025416578446096433
804,0.001990560136978
805,-0.016886913249772786
806,-0.003935045308482662
807,-0.01414177032427816
808,6.442879892864851e-05
809,0.006201675343696024
810,0.015597553481122088
811,0.01338092130081924
812,0.019146069246164486
813,0.01894461553310648
814,0.02503524183571885
815,0.026852987277456615
816,0.02726745109693221
817,0.007925144295742594
818,0.02590976604484127
819,0.02738032634989577
820,0.02128620969582047
821,0.012131671478629492
822,0.0314956480590431
823,0.033218278340066756
824,0.04020571530089512
825,0.04842437065692112
826,0.034698976697780375
827,0.03271963908336687
828,0.03292286880564982
829,0.036464329867381996
830,0.04991259238704597
831,0.029179781363296048
832,0.01793650829679347
833,0.018838227647172946
834,0.022814416300301545
835,0.010011190464421898
836,0.0005845035003019075
837,0.0008548269044163827
838,-0.006070005731232535
839,0.0050241565607584806
840,0.020317149995661584
841,0.02480095661879402
842,0.02215490020797482
843,0.0071863244581628115
844,0.029646995123432218
845,0.014249661146563128
846,0.029738040263005763
847,0.018523010676538842
848,0.023883573853722258
849,0.011723880027144785
850,0.011781205658239053
851,0.017655356169765723
852,0.013918435426109734
853,0.006023926420432152
854,0.009748883768614531
855,0.020476842825138463
856,0.011498450189549925
857,0.004680079440218931
858,-0.0008805561095142254
859,-0.0066295719710661736
860,-0.00345399347646874
861,0.0072957710266504305
862,-0.007117308504468434
863,-0.003747479000891932
864,0.003162923559804232
865,0.009079574958755748
866,0.03397922429257401
867,0.02373034372448064
868,0.017679332294302595
869,0.026909511237720143
870,0.026393469557295178
871,0.03742073550181308
872,0.037818433881264414
873,0.025709804672868108
874,0.017663915547558216
875,0.023482146435293668
876,0.021800882369134512
