,mean_phi,std
0,-0.0005885472120904855,0.01717526187531455
1,0.012441569131243528,0.01760669072837452
2,0.008978793628411478,0.016616947450674414
3,0.019850076330496926,0.035413568014854485
4,0.023711623390165394,0.0313122858468083
5,0.016888656757253408,0.023248002270985973
6,0.009349844781745116,0.028525416690472493
7,0.01636658677254236,0.01848979915559649
8,0.027844166367476064,0.032852554268858025
9,0.021479171506339486,0.040863156332289825
10,0.042157574225971384,0.04393553970573922
11,0.04309250025062219,0.0465294839529144
12,0.040678119538542196,0.03345151405252063
13,0.02872871254369049,0.039827780921419816
14,0.02472115093896428,0.023990616136676628
15,0.0382847565671497,0.03284364935970557
16,0.042505672467595096,0.03763756361569375
17,0.0351591631070841,0.026366549589851858
18,0.03854743598768325,0.03167073726820173
19,0.030789880378022466,0.04811318713793414
20,0.02721926281253264,0.0311679232665207
21,0.03789507006714859,0.026549160738022277
22,0.03723505714374313,0.027879269086360167
23,0.0347057465626369,0.022603342040731573
24,0.026478195672005055,0.0315445885196651
25,0.021281939222040528,0.01893373113453821
26,0.027441439340909184,0.02963113289729629
27,0.030856098100661405,0.03734613715406652
28,0.02865073206222655,0.03321740664029014
29,0.02220670854034145,0.026185489269954156
30,0.048325254665473924,0.037090075670555965
31,0.039864875293461596,0.028245565747696696
32,0.032677094143351695,0.017809751241523848
33,0.02191973215331264,0.02340540864019859
34,0.03030368555564513,0.03349615424956454
35,0.042127995619835004,0.04100981313359861
36,0.049416709806738034,0.029448949668563547
37,0.04342361526537582,0.03351271798990807
38,0.043537047281896744,0.0352862613934149
39,0.046808858574270425,0.03150120082400757
40,0.04367535668918221,0.02997616537543059
41,0.04493115457469462,0.02837933615919937
42,0.05621961325232759,0.031012405239022524
43,0.04248365029354275,0.03230428580407754
44,0.04117662683953736,0.035238683769942984
45,0.042646473332710315,0.026460691363393525
46,0.05166629337522023,0.026736615140226645
47,0.04049464867236466,0.020649124589252547
48,0.03948759896128648,0.01535381529607192
49,0.046456922910466235,0.03262263212491039
50,0.05112523614679544,0.03165034283797668
51,0.05235624461723225,0.027446103936080712
52,0.051840522494329,0.03115330700713551
53,0.04708806384665033,0.02454499037739605
54,0.04967453849850752,0.02621306446694631
55,0.05537503724052165,0.023089708947700356
56,0.05513458088075671,0.023421667065492282
57,0.062469244350797815,0.026061954933124423
58,0.05769822725913676,0.021673141291364037
59,0.04814674488493119,0.023847222864651442
60,0.0502919716517386,0.018193901752654954
61,0.06160767876791127,0.026814448991999206
62,0.05970658327215581,0.023224557632575877
63,0.04908868386269455,0.020374978284501605
64,0.07081497673117987,0.027307119827333456
65,0.06796693453433125,0.017537386894818003
66,0.07308373925613153,0.03329350597662649
67,0.05279313506822978,0.029594814455863944
68,0.05791867163461056,0.030972505195819088
69,0.05353535611121661,0.03404294520332113
70,0.054885856048577444,0.03863210019308518
71,0.04649995812949575,0.03918115980583591
72,0.041490195914355626,0.04390037443235645
73,0.053487820438439485,0.03648047072625502
74,0.058367456100895096,0.031739963499344805
75,0.05781584186252897,0.03428305760644811
76,0.05532642867038112,0.036561299328118045
77,0.062180656682248,0.03906747075980544
78,0.054955234449304405,0.03965344719667517
79,0.0543940994176715,0.02857553773883352
80,0.04637695104916084,0.028263444443069746
81,0.05499555953300171,0.031302097917984585
82,0.05506364779755819,0.03307233227117336
83,0.053283161008002025,0.04306125353229003
84,0.05114937404325298,0.035524446832629494
85,0.057525977705726795,0.031152398601843982
86,0.06616031089089282,0.032929435288093896
87,0.068772526106572,0.031064043347263006
88,0.05849354060025571,0.045964378218859056
89,0.06471168942247572,0.04107534700836412
90,0.06577005455587871,0.04380951107072974
91,0.06790273052607657,0.03272193826000017
92,0.063566304042357,0.032279332831096345
93,0.0695999923511987,0.039052027569104766
94,0.07193203384267363,0.04249426819904095
95,0.07839812023446427,0.038415317132506184
96,0.08639848152715814,0.04645919876997104
97,0.07196715850289015,0.03178646097606746
98,0.0688313057989531,0.03262840667433966
99,0.07076399364477423,0.02860342755916684
100,0.06891240669116519,0.02774603363442527
101,0.05924912033762807,0.03399476234070453
102,0.06932650716570085,0.03440475280616711
103,0.07073587677289747,0.03292185921992271
104,0.07089455070674036,0.028977351172707277
105,0.05990540060310843,0.03402098376711991
106,0.06306780503712836,0.041887400339732775
107,0.07853319434384219,0.03897379887136331
108,0.07278474696608811,0.04366766223385841
109,0.07153872635300261,0.01666864405402557
110,0.057787584866062426,0.02670068094350205
111,0.06360230024452178,0.036463654837547765
112,0.069843266715888,0.04485830953202241
113,0.059140696838783466,0.03288955662395557
114,0.06412116479539598,0.03304018257672857
115,0.06718237133560472,0.034943794441763494
116,0.05882274058641653,0.032179250647775416
117,0.05507468238610043,0.030449386497472856
118,0.05197373751941083,0.03679038118011651
119,0.07458292052314405,0.03196430017283261
120,0.07347321382292862,0.03963357001581479
121,0.08447198741822662,0.02724507009356503
122,0.0940710673472602,0.01948310196514792
123,0.09242497008856368,0.03355454772810931
124,0.08918244859273732,0.029531193011893605
125,0.09450021894998614,0.02538744293098296
126,0.08749813310719073,0.04394521456356176
127,0.08829063317381702,0.022290436645646405
128,0.09494377164509003,0.02775907552583898
129,0.09533081670408541,0.023290245449478372
130,0.08207605387560138,0.02378371900345774
131,0.08064898487525145,0.025486941862520575
132,0.09467413789254045,0.025630261048829792
133,0.07598953334536113,0.026253732045203187
134,0.08781474624085353,0.031368078185030956
135,0.08840920551978967,0.03335912249201369
136,0.09246907977823163,0.03315409030608603
137,0.09510220097445857,0.03823940082604225
138,0.10573283095167207,0.04706703834876485
139,0.10359932597076041,0.04412272466016075
140,0.09951759237747351,0.041952183746336635
141,0.09667081610536601,0.0398936368276248
142,0.10154966754664915,0.036379430704358104
143,0.09797222045522905,0.042158144829166945
144,0.0983460159693487,0.04885769687454678
145,0.10459769173607991,0.04526319846829626
146,0.10548281968026263,0.0425335152595277
147,0.10420927709847745,0.04105698559114967
148,0.09904930833592623,0.05152767945464885
149,0.10838332239377715,0.043615890361196466
150,0.10906349411173219,0.05590946717861474
151,0.09820745291071227,0.041560457876422784
152,0.11737935665349024,0.034938229918610966
153,0.11100450936319162,0.023085632062388863
154,0.11989601847570985,0.030327852437390095
155,0.11649378488683604,0.03215138317972461
156,0.11918028393765331,0.058092931721089945
157,0.12848606489118522,0.04901231391216737
158,0.11183121355927743,0.04495833435839313
159,0.1162915056120671,0.041406976689672075
160,0.11442084189464882,0.03570763224164114
161,0.10602831234620731,0.03211302278985938
162,0.10405138339596758,0.027480072090614753
163,0.11844419995499444,0.031177271848934745
164,0.11060598218819953,0.03398151268584642
165,0.1142512776745227,0.0348959538307462
166,0.10428622384537727,0.0389225133249148
167,0.10394941647131957,0.03399157699404815
168,0.09371031641954218,0.043278155535507394
169,0.07452349211861456,0.03153380856416126
170,0.08328092705261454,0.04619019981498435
171,0.085889778551809,0.04463763531559798
172,0.0995817280217178,0.03277128348319286
173,0.09618459534733521,0.033916829551975294
174,0.116011174021763,0.048268907235707904
175,0.11379192784271537,0.039343017060089164
176,0.10665253074938977,0.04233261941584356
177,0.11768324842118502,0.031069061066789447
178,0.11031727944940597,0.03514346955797561
179,0.10989387429871922,0.02703353913635478
180,0.09619614553379725,0.0372260358329864
181,0.10571166112070962,0.04284757694756236
182,0.08939747734734219,0.03826496323187455
183,0.08095270385755808,0.030305352930894248
184,0.09060918679635808,0.030330911157767107
185,0.08831150036900282,0.03232997108880667
186,0.09211339064867098,0.028483013023269714
187,0.10583219787420772,0.030355315300657337
188,0.09614690866518408,0.030576501448930305
189,0.09571508616339502,0.026507682999534557
190,0.1096727861385097,0.021393709430596906
191,0.10017959708393334,0.024927899021097936
192,0.08232356350573518,0.03773151129224928
193,0.08476045722938068,0.029948442079491322
194,0.09339211742997677,0.017786408664385238
195,0.08652794650495178,0.018270361240367385
196,0.09056925216406206,0.02130192840315519
197,0.08956378641683467,0.03454821446988029
198,0.09797728382158401,0.028613447908774518
199,0.09589316542931287,0.022590911363847492
200,0.1029856842226445,0.023118136185071872
201,0.09438561120950559,0.03323210553059101
202,0.0894733008733233,0.034858672490851866
203,0.0890207057412212,0.024885390898663443
204,0.0993130747278506,0.031206544604761195
205,0.10612712175145453,0.03640702176074823
206,0.12005828910753227,0.03265959792636805
207,0.12102330122117777,0.01830916091010615
208,0.12729394485951606,0.02607843966337694
209,0.1175916973308834,0.0272959020694837
210,0.11558810942932422,0.02769764158637219
211,0.11778914317105608,0.02503282391785464
212,0.12437104937510965,0.029284778882884346
213,0.11618142002366802,0.03256170485119056
214,0.12054363488949897,0.039184884667752266
215,0.1097607658481566,0.03182720342834244
216,0.12683069803399966,0.03316165376198156
217,0.12412435303512692,0.03124451131161325
218,0.12985143528529047,0.026941588878544316
219,0.1241738299383131,0.03271532890134361
220,0.11440333642585913,0.033006893772245936
221,0.11660308107792916,0.028406257351084322
222,0.12605852516961905,0.03300865412289522
223,0.13618067176881013,0.048789770828619815
224,0.1231439756296302,0.041103959852156535
225,0.11841024225879337,0.029291060592995553
226,0.11844657692003453,0.028924319653038273
227,0.11220118654205768,0.03681802391498933
228,0.11739616357231937,0.03375545833716641
229,0.11486141094602689,0.04093498099216668
230,0.10927139242006703,0.03127998147946474
231,0.11400839384502734,0.03514480829159162
232,0.11009183436855571,0.029259869885845613
233,0.10950915137622726,0.029491269760171242
234,0.11032003420152922,0.03416622418225469
235,0.11291238620363497,0.034340905747883774
236,0.1180146915315597,0.023292626588022208
