,phi
0,-0.03307674023148229
1,-0.115357188568503
2,0.04920370810553842
3,0.10405734033021886
4,-0.12449946060594969
5,0.0034923479183047745
6,-0.11535718856850297
7,0.08577279625532541
8,-0.08793037245616274
9,-0.12084255179097102
10,-0.051361284306375786
11,-0.09341573567863075
12,-0.1336417326433965
13,0.0034923479183046986
14,0.0034923479183046986
15,-0.06964582838126925
16,-0.014792196156588758
17,0.18633778866723957
18,0.07663052421787868
19,-0.2250644530178639
20,-0.08793037245616278
21,0.012634619955751427
22,0.03091916403064496
23,-0.023934468194035486
24,0.21376460477957976
25,0.0766305242178786
26,-0.15192627671828998
27,0.09491506829277213
28,-0.023934468194035562
29,0.11319961236766567
30,0.14062642848000578
31,-0.05136128430637571
32,-0.11535718856850297
33,-0.10621491653105623
34,-0.13364173264339646
35,-0.09707264449360947
36,-0.04221901226892898
37,-0.06050355634382251
38,-0.04221901226892902
39,0.012634619955751504
40,-0.09158728127114145
41,0.00897771114077275
42,0.16439633577736737
43,0.0638313433654532
44,0.05834598014298514
45,0.16805324459234605
46,-0.011135287341610083
47,-0.03307674023148225
48,-0.03307674023148233
49,-0.13364173264339646
50,0.0034923479183046986
51,0.05834598014298514
52,-0.03856210345395027
53,0.1680532445923461
54,0.10405734033021893
55,-0.08793037245616274
56,-0.04221901226892902
57,-0.04221901226892902
58,0.37832550145362126
59,0.09491506829277213
60,0.09491506829277221
61,0.24667678411438806
62,-0.08793037245616274
63,0.07663052421787868
64,0.07663052421787868
65,-0.05136128430637575
66,-0.14278400468084324
67,-0.05136128430637575
68,0.04006143606809169
69,-0.16106854875573673
70,-0.13364173264339646
71,0.12234188440511232
72,-0.078788100418716
73,0.13148415644255912
74,-0.27077581320509764
75,0.012634619955751427
76,0.10405734033021886
77,0.05834598014298514
78,0.08577279625532541
79,-0.11535718856850297
80,-0.023934468194035562
81,0.14976870051745259
82,-0.06050355634382248
83,0.1680532445923461
84,0.04006143606809169
85,-0.03307674023148225
86,0.01811998317821948
87,-0.033076740231482216
88,-0.13364173264339646
89,0.14062642848000587
90,-0.10621491653105623
91,-0.03673364904646093
92,0.03091916403064496
93,-0.12449946060594969
94,0.14062642848000587
95,0.08577279625532541
96,-0.0879303724561627
97,0.16805324459234605
98,0.04920370810553842
99,0.08577279625532533
100,-0.05136128430637575
101,-0.11535718856850297
102,-0.07878810041871598
103,-0.07878810041871598
104,-0.023934468194035562
105,-0.07878810041871598
106,-0.014792196156588834
107,0.07663052421787868
108,0.10405734033021886
109,-0.18849536486807694
110,-0.078788100418716
111,0.02177689199319823
112,0.05834598014298522
113,0.03091916403064496
114,-0.22506445301786393
115,-0.115357188568503
116,-0.15558318553326866
117,-0.10072955330858814
118,-0.03307674023148225
119,0.13148415644255912
120,0.0034923479183046986
121,0.030919164030644885
122,-0.18849536486807694
123,0.05834598014298514
124,-0.014792196156588758
