,phi
0,-0.011156552602134493
1,-0.005398837939230041
2,0.0003317513776282701
3,-0.0010333509787442906
4,0.009228914574078134
5,0.006031652340604498
6,0.004091413332151759
7,-0.012772388540941626
8,-0.012502460890738193
9,0.003672126594571897
10,0.0008052088238293108
11,0.019783417394476168
12,0.028427755584220716
13,0.04433364340268782
14,0.04877974721342825
15,0.04127477709316732
16,0.057221910272624354
17,0.019526844238788085
18,0.027462617499856345
19,0.015008414188988609
20,0.013068017054087128
21,0.01861836346306088
22,0.009747050431562036
23,0.030089155804283247
24,-0.0035600487612811402
25,0.01095198594963599
26,-0.005108369292119334
27,0.008190714677235722
28,0.008137571431790924
29,0.0494552594718284
30,0.027052950708742547
31,0.032723126582111836
32,0.03859252356310806
33,0.04839945647328771
34,0.07282284058170423
35,0.07111454262740201
36,0.07589226845277351
37,0.048995529890721624
38,0.05078404465314428
39,0.0332086028238183
40,0.02648138380257538
41,0.03323999948686283
42,0.04351223951507021
43,0.05850748101469103
44,0.0506248089484752
45,0.041011826846601485
46,0.04041859337269986
47,0.051601629579579776
48,0.08843994411636671
49,0.055258853077950774
50,0.0637691856377134
51,0.07478424510698993
52,0.05428806171568743
53,0.05597090468078379
54,0.07292871093394197
55,0.023460414903170364
56,0.03321298887529659
57,0.07535082836286684
58,0.050069717077595007
59,0.06153532961561538
60,0.07310403195724313
61,0.051152342146321854
62,0.02909967844398289
63,0.044717579255381716
64,0.046173358972656384
65,0.0401796926959486
66,0.05120334521002115
67,0.04387247857995953
68,0.016040692283080835
69,0.01956678924447814
70,0.04149798949871985
71,0.04449839899628469
72,0.05147309776380388
73,0.05136921916844608
74,0.05602429876362724
75,0.044709861692689395
76,0.06395639939832717
77,0.04828134159996103
78,0.039783675315003375
79,0.04085336680067125
80,0.0621832391851171
81,0.07680706661252851
82,0.06973289376845229
83,0.052470716281005934
84,0.0712635476537816
85,0.05908349514534223
86,0.06917467767581383
87,0.018952405819949465
88,0.08751861710302467
89,0.06610098896919941
90,0.07093017027647622
91,0.0614015492432949
92,0.06924811376352007
93,0.07402053781401575
94,0.08814040810750347
95,0.08956163215777162
96,0.06581957383334948
97,0.07594952832019618
98,0.07495064004979442
99,0.05500527624533485
100,0.09262801522904725
101,0.06666808728244365
102,0.09482576804123205
103,0.09862388694702519
104,0.09024878684639724
105,0.08752263206114454
106,0.11281925324574028
107,0.11865270230454511
108,0.09881347132538296
109,0.1066394658375354
110,0.07798995267787458
111,0.06791637000484187
112,0.0718498979011513
113,0.05930969969386347
114,0.05767530596765336
115,0.062368705787289376
116,0.05616681555205131
117,0.04731325719779126
118,0.07967572892134932
119,0.07755524070366203
120,0.10028360685910578
121,0.10358764771265723
122,0.08309425881406127
123,0.09530648776199785
124,0.12408186137060954
125,0.07571200271029427
126,0.07669562992230351
127,0.07786721879029213
128,0.09156370419154457
129,0.08767506598890848
130,0.1213302887803543
131,0.10258319042151538
132,0.12809040190869747
133,0.1283534154495156
134,0.13112320764433083
135,0.12259852060949643
136,0.11639739832788142
137,0.10919244567704994
138,0.08419683433090842
139,0.13882121082183793
140,0.12352253711384326
141,0.11069551371867355
142,0.10603060510946682
143,0.08902128956337074
144,0.09024883544789801
145,0.048700582200429436
146,0.05235477106851206
147,0.02799584708681755
148,0.06665782534696296
149,0.01682085661194163
150,0.05524305521941438
151,0.06382967369916763
152,0.06351306199911468
153,0.042593115197855816
154,0.03167917748335584
155,0.0456470315474715
156,0.03098662756022912
157,0.04013077587818287
158,0.02569759838115833
159,0.06322814509082415
160,0.02686109569197958
161,0.0669873710044125
162,0.06179190333280978
163,0.04774900065930961
164,0.07222662669407919
165,0.07906022825500542
166,0.07531478323767396
167,0.08016247947069635
168,0.05588495826108516
169,0.0653909773504095
170,0.04866841215586648
171,0.05303787345884056
172,0.06629022424653382
173,0.06455388169777539
174,0.04337242188803937
175,0.028049902031530523
176,0.05646498220271391
177,0.0558835115709715
178,0.04799649135496118
179,0.04533615526122985
180,0.0649823703090918
181,0.05718769344355162
182,0.07807009305873139
183,0.05419316669284546
184,0.08086029389091123
185,0.05256685082928491
186,0.09458611990584241
187,0.08334147399722609
188,0.0867692133752062
189,0.067331190155229
190,0.060655439249785954
191,0.08328067233443257
192,0.059987282912744556
193,0.0464210571137378
194,0.04163925266165663
195,0.024057580169851073
196,0.04905861551210067
197,0.020457546288209734
198,0.040282366329709454
199,-0.0029838397255102875
200,0.0009903527469750438
201,0.03993478736305437
202,0.004545957276628561
203,0.005242667494455306
204,0.015652779405145728
205,0.04092365187028482
206,0.05548037566110686
207,0.08315851661130083
208,0.03889004357673066
209,0.062343909819459614
210,0.05918911884028462
211,0.023460885507945593
212,0.04254399948203582
213,0.02193580909714762
214,0.02646452463450285
215,0.027353398666432428
216,0.017085817176294347
217,0.050881779307570596
218,0.03345132701619268
219,0.010617109755703723
220,0.012678660948661276
221,0.05227376244274558
222,0.014891944311128533
223,0.04118605967044767
224,0.0090978646827316
225,0.020011061957423536
226,0.0520364187921208
227,0.04797375000153649
228,0.04555027054518914
229,0.05765909795986706
230,0.0404413199085939
231,0.07208815746234246
232,0.04440804044625373
233,0.05175305426193124
234,0.10947279750689651
235,0.06259448967391255
236,0.07670332811302417
237,0.06250298608749835
238,0.056152594871483164
239,0.051610244679100435
240,0.04332907705451997
241,0.0681802542237642
242,0.06008075900884622
243,0.09754269955311436
244,0.05955055397625248
245,0.08246530985043397
246,0.04543029951878451
247,0.07076658189876642
248,0.05448473302263076
249,0.07936812378438084
250,0.049890354986125166
251,0.055521787695921115
252,0.05241748537816895
253,0.0873746369352682
254,0.09663565230329453
255,0.05338178123408814
256,0.037736873991226445
257,0.0447634750749873
258,0.0820789487578987
259,0.06638952303950126
260,0.07898434293865547
261,0.08063804574786743
262,0.04684598602386728
263,0.04274790545614458
264,0.04915822488051172
265,0.057568335249988105
266,0.05455950702417791
267,0.0971165931952029
268,0.07949165891043947
269,0.09451673742661497
270,0.09350300629532952
271,0.07686400408167778
272,0.0959769324560917
273,0.10270278093373147
274,0.07006304613359587
275,0.07421868485343287
276,0.09655086698530194
277,0.08930333236982137
278,0.08986750866601054
279,0.107867938020498
280,0.15336481052294842
281,0.11823608786963447
282,0.09328975725981271
283,0.09097839968750498
284,0.11257243379982704
285,0.09815971544455068
286,0.11602158089107892
287,0.11078850117940481
288,0.09248350696449643
289,0.1173312944754166
290,0.06851430834109294
291,0.08047122287477612
292,0.0791741364157676
293,0.07490000034314277
294,0.06186689972209671
295,0.08042243763668314
296,0.064739218280015
297,0.08168714205125781
298,0.07878345256600615
299,0.05961679139559417
300,0.055807452405992886
301,0.08440271312665264
302,0.09489307513031675
303,0.09140838764575998
304,0.08898545188360772
305,0.12377025628022091
306,0.10498256057000314
307,0.09630626215193056
308,0.09568601454145004
309,0.0966688898027695
310,0.10680271902710331
311,0.10213815062840145
312,0.06320352961611583
313,0.11119830784800841
314,0.08295363115162027
315,0.07562867194350537
316,0.060051890902825596
317,0.06560168322973534
318,0.06875296304683451
319,0.05490133264001077
320,0.05262061772120099
321,0.07639115237613193
322,0.06540140711392205
323,0.06725208765661235
324,0.059506881441343515
325,0.0609835034349181
326,0.052124018255544836
327,0.06300234931898148
328,0.08248702345992906
329,0.06782741918261746
330,0.06502787856448372
331,0.09356077048910781
332,0.07944226727660034
333,0.08418455150260325
334,0.10075886967324799
335,0.07005663251360544
336,0.05049212981503675
337,0.11260480208735343
338,0.11655452454648976
339,0.10747031017673142
340,0.09684947697648316
341,0.0936195216552101
342,0.10164797841486396
343,0.06740114318737554
344,0.08896053235316928
345,0.08840784616299001
346,0.08687121014416456
347,0.10233772504835013
348,0.08981678351679763
349,0.09218222005381542
350,0.08990281884168054
351,0.11407855546937311
352,0.08536468038422534
353,0.06759743451044202
354,0.08778115174125044
355,0.10951121546466436
356,0.09096310425244129
357,0.10755091823005203
358,0.06970330730854304
359,0.0784720893601082
360,0.10128376238712303
361,0.1008975789489821
362,0.06320375038172595
363,0.1301866996184569
364,0.08829458688529353
365,0.10230733507274424
366,0.1408628525878391
367,0.11601447119028818
368,0.135396877105115
369,0.11393726675789388
370,0.10029491982475726
371,0.0808553146390879
372,0.10305070188899507
373,0.1085100053339934
374,0.09161173532650653
375,0.09881468517749825
376,0.10115293248151651
377,0.11363038562107322
378,0.1298369789415112
379,0.09245526278570028
380,0.09901445122711246
381,0.08295000291545444
382,0.058609739258475325
383,0.0809299623640786
384,0.10080925342655352
385,0.09003834028945622
386,0.10936477533725238
387,0.08977050521773103
388,0.1221517430475763
389,0.08678211055393192
390,0.11548278412387075
391,0.1266593023641494
392,0.11585116914966129
393,0.12232422443929317
394,0.10322418968739752
395,0.1015822911158464
396,0.12143989807910839
397,0.12495423637844982
398,0.11696197937661981
399,0.12376190246835743
400,0.10982124715165578
401,0.11038442533897669
402,0.08992756767416513
403,0.0908188227117076
404,0.08841553527602344
405,0.08125109512671058
406,0.10053616362171318
407,0.0907675069201234
408,0.11222259492577853
409,0.11361009627262951
410,0.11031496063025263
411,0.0889991192931767
412,0.10375027366835166
413,0.09960638050875367
414,0.10310241684925915
415,0.1051280147857142
416,0.09974831623161044
417,0.09015984372928888
418,0.09763797468461247
419,0.091678159945852
420,0.0655394248321021
421,0.06195751188586369
422,0.08618253814039464
423,0.09067328785743481
424,0.12005886226039737
425,0.13661731176030636
426,0.14312766592539752
427,0.14756630335398715
428,0.1360979814226788
429,0.18115305402409737
430,0.17553718558616435
431,0.14937188182879566
432,0.18376268727289885
433,0.15991858944264048
434,0.17061353384848865
435,0.15932555570905274
436,0.16646491345986864
437,0.12767778040837668
438,0.13753575309853702
439,0.13338922201294115
440,0.11968626952380869
441,0.1173790063315854
442,0.12382517628797374
443,0.13088710058683162
444,0.1090586950428694
445,0.07542030374021302
446,0.047182391324578694
447,0.07036779473139752
448,0.0776848235658844
449,0.09905517348247629
450,0.09969601530819538
451,0.11597737461311652
452,0.08403833950277459
453,0.08511364870426773
454,0.10044500698388104
455,0.10430529569407125
456,0.09003894631086458
457,0.08420100398404881
458,0.12879532821333906
459,0.1438870193287338
460,0.1222777668013129
461,0.11809845830836929
462,0.10759199292428308
463,0.12906071901639388
464,0.12960245910670642
465,0.0955492516965493
466,0.1346372575789273
467,0.1009228469877426
468,0.14649309814826977
469,0.12766990942965067
470,0.09841467267832706
471,0.10857565179901586
472,0.10750420557456972
473,0.12399910327798612
474,0.12045596206975921
475,0.11480041459301353
476,0.11128826928821646
477,0.1098409159419135
478,0.125508395930298
479,0.08882443274094297
480,0.09089111139222569
481,0.07859479985158957
482,0.11506639934508862
483,0.09883234530329367
484,0.05972612452677073
485,0.03810863956645893
486,0.019929338066053758
487,0.06781575837865389
488,0.10305904534418454
489,0.10454295643985315
490,0.10223096704803614
491,0.10930756042153872
492,0.08132126786384399
493,0.0631680697677884
494,0.0912137566036129
495,0.09651257018814315
496,0.09447712957433943
497,0.10207724168668561
498,0.14445641554463975
499,0.10406289814246315
500,0.07149376510156577
501,0.0931628461699479
502,0.11100996636412615
503,0.1004918262320002
504,0.12349842484247768
505,0.1111186719182864
506,0.09537621553648287
507,0.12656106441279596
508,0.12248926861599867
509,0.10195552939765698
510,0.08153739171868123
511,0.049476145982356945
512,0.07191614377428428
513,0.05745022826894617
514,0.10303532307022707
515,0.09031904090837814
516,0.08795597133931254
517,0.11754105293742663
518,0.11095280329417258
519,0.12252768573150681
520,0.09746085481308368
521,0.1296932106488465
522,0.12225328705518583
523,0.13907809464655402
524,0.13502302962002624
525,0.16136879599026635
526,0.15369631321746383
527,0.13428005991359823
528,0.1609035897874214
529,0.14133308502187827
530,0.12577489661319483
531,0.11591741162256088
532,0.10816829173869262
533,0.09454457966039406
534,0.1201019575666997
535,0.1407165233579464
536,0.15812522984679406
537,0.1607193540697261
538,0.12985605116238538
539,0.12735206272740698
540,0.1480104079893422
541,0.08977420167692772
542,0.08854153466662006
543,0.12484741046705294
544,0.13704281671364005
545,0.14184337304717892
546,0.11630428062885398
547,0.1300447556289777
548,0.1220782049216744
549,0.10772761541202071
550,0.12316587974247589
551,0.09046904416840518
552,0.09793019594925492
553,0.08182819989001125
554,0.09693065867100836
555,0.10628029769018112
556,0.09076791310763359
557,0.0869157445290489
558,0.14845182874875673
559,0.18322367226685954
560,0.13458594949245897
561,0.12521918053433687
562,0.11329606301008806
563,0.13298248316589484
564,0.12349889603995404
565,0.08342405902109078
566,0.08082920611879099
567,0.08871865915497941
568,0.06846758077449534
569,0.09523534705017438
570,0.06439521202277916
571,0.06949686519707371
572,0.07713917866629606
573,0.07317091354923556
574,0.05931371708517778
575,0.0962870800317707
576,0.08775363973563978
577,0.10063124628128613
578,0.061128722940942765
579,0.06282704298843188
580,0.0981433259766041
581,0.08581832866356193
582,0.08027957982668928
583,0.08472926258580918
584,0.10312234312140839
585,0.10718786976134106
586,0.09760745649837248
587,0.1094241485900859
588,0.1232678544567095
589,0.1311205330020515
590,0.11234715427075426
591,0.08909906450482064
592,0.11840999539409071
593,0.0882094115698928
594,0.0971032977212519
595,0.08239716440105944
596,0.11111257776425812
597,0.09736239350695167
598,0.1366618082123121
599,0.12386949670771477
600,0.0979977893754224
601,0.12684068138670404
602,0.13102378993677996
603,0.13095539970179831
604,0.1067540390402705
605,0.09715019707762124
606,0.07504377712079356
607,0.05460619647072798
608,0.07126790282240636
609,0.10157277595271845
610,0.09924267177087442
611,0.104589102379377
612,0.10659898425006509
613,0.08945693944048472
614,0.10529284973888609
615,0.12781494816180075
616,0.127059297363037
617,0.10973579385937896
618,0.13417245534876154
619,0.12444830598616334
620,0.10802932548018382
621,0.11568787365994265
622,0.08742161621271893
623,0.11732248574976309
624,0.1231130896221839
625,0.10039355200109264
626,0.08104262603943037
627,0.03519369003685837
628,0.045221265524844186
629,0.048113263572837225
630,0.07774173355241355
631,0.11483541681360326
632,0.10632944247955604
633,0.1107389094933038
634,0.1194387580836141
635,0.09389017274405477
636,0.08839421699824762
637,0.07508313366774846
638,0.08942641888343983
639,0.12826951207095044
640,0.1216127228632
641,0.12299544376269746
642,0.12103349226776254
643,0.09555492266190074
644,0.11115643824784605
645,0.09700411303886823
646,0.09513259733229269
647,0.12173313713653888
648,0.15700762152391695
649,0.1664182192717087
650,0.16412155417014673
651,0.1572576778984062
652,0.1265632864497004
653,0.1444400255775764
654,0.11487851789094389
655,0.13693199403069264
656,0.18910191518890757
657,0.14374552909883703
658,0.17403498304430795
659,0.12753699761418796
660,0.10774288913550258
661,0.12261317932746704
662,0.12192337704245503
663,0.1179114446624069
664,0.12094056803889394
665,0.12149285237764049
666,0.10425837450134087
667,0.11130547474978025
668,0.11542885629797385
669,0.12327676762255835
670,0.1348023639892617
671,0.13119645565857893
672,0.11726244773570993
673,0.15159366979879682
674,0.1349802523135302
675,0.13088849995443141
676,0.12865493791214255
677,0.09524241797582675
678,0.09765214083666758
679,0.10056517431917138
680,0.11556172687390906
681,0.11780877853619498
682,0.12132859898915282
683,0.12528264342564505
684,0.1441134715015892
685,0.11602695987308843
686,0.15680707276553868
687,0.16036475299728298
688,0.18920219094066792
689,0.19091747247517835
690,0.20046202534856844
691,0.17296154244261844
692,0.1972382848428159
693,0.1902195168984869
694,0.17854175219655935
695,0.1508171932569779
696,0.1507125660799689
697,0.15869946549942307
698,0.1393613690861568
699,0.12689081789001297
700,0.1128784851549283
701,0.12210568186432806
702,0.12867625269610064
703,0.10820297361986593
704,0.11264693051078377
705,0.11723540549261498
706,0.11453427988752776
707,0.12897473823874087
708,0.0957977221273311
709,0.12434838092636125
710,0.09729002053807996
711,0.06751416887839849
712,0.09734696371587793
713,0.13449435353823772
714,0.13861846788351298
715,0.11387993755120913
716,0.12028335770813492
717,0.12457889310262985
718,0.08931531382514941
719,0.11572785260557669
720,0.12741358046686857
721,0.10934338827493928
722,0.12191099042904534
723,0.10207998826417712
724,0.11598431158829141
725,0.14144728029959328
726,0.1198321623072338
727,0.10441587477681383
728,0.10929687726265362
729,0.12972060770161348
730,0.1077366059097825
731,0.1401157194984258
732,0.12268497441264123
733,0.13937695653575718
734,0.13497380756112806
735,0.13236367759750253
736,0.14254185188547058
737,0.1396822782756466
738,0.15172204651401971
739,0.1353791778610386
740,0.14352483027680366
741,0.1233962520412546
742,0.10200758566024402
743,0.10704657069318772
744,0.13037264537278
745,0.11106474084813013
746,0.11327125462672732
747,0.11595649256344462
748,0.1181659997639975
749,0.12429904566152847
750,0.11301082732212117
751,0.13314696783264082
752,0.10996735215331534
753,0.12569047225025015
754,0.12468777837004137
755,0.11949593893460464
756,0.1032241837603852
757,0.06914419208814146
758,0.09255907584078014
759,0.12266322452359207
760,0.08411790193754429
761,0.10659162112270716
762,0.1433796985529504
763,0.11397766683334809
764,0.11595550453049723
765,0.11257924668208154
766,0.1256752549581642
767,0.10366202993869246
768,0.11462184082537206
769,0.1470406851738089
770,0.13517621640312913
771,0.13530571815886766
772,0.12673535354325893
773,0.08095301547834934
774,0.15244436707116363
775,0.11296069309603272
776,0.15036783978432516
777,0.11294129517023621
778,0.11891907883213197
779,0.15618500141337904
780,0.1549614153657574
781,0.16211151701173682
