,phi
0,0.008557795934201457
1,-0.005079706326496955
2,0.011942611492030358
3,0.05923566587680773
4,-0.04682278790246563
5,-0.011019989421874822
6,-0.016431533098371143
7,-0.04245302036173294
8,-0.015364927065071142
9,0.08376309011588311
10,0.023790741788968728
11,0.009975259215297507
12,0.07905203416138519
13,0.03400387731117765
14,0.06623745162733576
15,0.08512122662598838
16,0.035542545823330544
17,0.054839694452113674
18,0.09872141043396654
19,0.03171373636647248
20,0.006766313919860338
21,0.05431978780310676
22,0.06670887618391999
23,0.048026046699914275
24,-0.0010524539731231475
25,0.03197081904076665
26,0.04062806214956717
27,0.07682504752128332
28,0.11337990728575151
29,0.04838902447081608
30,0.015705077032941515
31,0.007421018451342243
32,0.009798554746862056
33,0.08219507717936929
34,0.09039939547737844
35,0.09617004032022057
36,0.11195415101516207
37,0.10890679633748607
38,0.10925387512261356
39,0.06782842976552371
40,0.14826596239524784
41,0.060466168862225
42,0.0632322488903392
43,0.11811903182007319
44,0.10023360517196757
45,0.03010425848249167
46,-0.003239300581239451
47,0.05246343400113126
48,0.03878446679296606
49,0.01905927232187176
50,0.07697751094350755
51,-0.023167992256055436
52,0.06610221210636716
53,0.07617500472945754
54,0.07528765485366795
55,0.023187267322759515
56,0.061183193492266336
57,0.05685361505446312
58,0.04667875486837741
59,0.038954792038714346
60,0.04913205670104367
61,0.06716180099471114
62,0.011571978653903891
63,0.009332233568427693
64,0.029370157164026
65,0.024525628242534334
66,0.031053486818347235
67,0.04867927910308363
68,0.11284022504641424
69,0.033327041784065696
70,0.056887424934705215
71,-0.06127045144443853
72,-0.026705909158377228
73,0.052148349471327314
74,0.034896968487385806
75,0.013038561949691415
76,0.024882864713017646
77,0.05970066213976081
78,0.031646754528256875
79,-0.024033014852439968
80,0.021551634625761228
81,0.042735119403149696
82,0.03511965243011288
83,0.023279766051723962
84,0.019812020598961557
85,-0.020447891702232924
86,0.04113648619773726
87,0.06622960027633622
88,0.0547963157378407
89,0.021179529659322547
90,0.07143337757700485
91,0.01837036534259791
92,0.022385399030978376
93,0.0007655754217853659
94,0.017502104063926043
95,0.03335319659708314
96,-0.02340471048869439
97,0.018654780532559475
98,0.040944667878627286
99,0.05785132548274133
100,0.030072362369055625
101,0.05506041555709087
102,0.009607178066246027
103,-0.029303479565661743
104,0.007803771812574269
105,-0.013484283145940554
106,0.08690230560025484
107,0.04723742756294499
108,0.016371705803753987
109,0.046333589850056034
110,0.041949199168086565
111,0.01257415453806324
112,0.043004960522818256
113,0.03771594699285997
114,0.07204195542136374
115,0.03338769347053779
116,-0.02422247776624981
117,0.021181688780847346
118,0.0024356559212946488
119,0.011142656967055308
120,-0.015613078827603336
121,0.037619620730283174
122,0.016013831411002013
123,0.027725446342434464
124,0.0005780262747817137
125,0.10631236647060144
126,-0.002644757026792248
127,0.0010373303082601524
128,-0.017998270190347738
129,-0.014237080493974007
130,-0.010269203982535037
131,-0.007729635430760218
132,0.018451970322050235
133,0.06345272464059751
134,0.05732376376650983
135,0.025429564097310765
136,0.07573037290815965
137,0.04212781740332827
138,0.021691781241104602
139,0.02903318699331063
140,0.09434494470941224
141,0.032272556273871295
142,0.04440073444677787
143,0.026623754584354807
144,-0.006855044000344945
145,0.044156410217858086
146,0.05727655751862461
147,0.012856116180837601
148,0.046994526391393836
149,0.014359698968210736
150,0.024657678152159416
151,0.07613672939333437
152,0.13864545666067993
153,-0.016363275415618113
154,-0.010859870932426073
155,0.015604923236752442
156,0.028053338388556517
157,0.06634653633528691
158,0.044345284280343025
159,0.09860052416404406
160,0.002491793080941914
161,0.06397734210020424
162,0.009812589036773806
163,-0.004223614641874572
164,-0.004586592412776317
165,0.06009744979090485
166,0.019831158267023145
167,0.055200120533940605
168,0.05633434632772494
169,0.046131417561815526
170,0.07754079630678727
171,0.09989786177484587
172,0.07420892829726218
173,0.040882593134786496
174,0.13876798680721789
175,0.07902185553098034
176,0.053260836837031485
177,-0.006546289622284479
178,-0.027513518750576765
179,0.014528110447152869
180,0.04243338217004505
181,0.049884314268695905
182,-0.00346576298663514
183,0.020157136546339174
184,0.009016462045411134
185,0.09405341423260714
186,0.054067808506962294
